38,248
38,141
38,322
38,117
39,277
39,119
39,200
39,141
39,121
39,161
39,257
39,165
39,105
39,313
39,69
39,280
40,72
40,199
40,265
40,332
40,158
40,200
40,169
40,213
40,133
40,232
40,298
40,280
40,231
40,334
40,271
40,77
40,274
40,315
40,329
40,56
40,141
40,304
40,212
40,224
40,272
40,325
40,142
40,277
40,317
40,307
40,239
40,132
40,257
40,258
40,203
40,322
40,172
40,113
40,67
41,243
41,230
41,137
41,226
41,115
41,116
41,214
41,144
41,310
41,151
41,337
41,111
41,140
41,343
41,326
41,44
41,312
41,93
44,343
44,312
44,111
45,67
45,221
45,322
45,104
45,303
45,122
45,186
45,200
45,132
45,142
45,345
46,175
46,177
46,278
46,143
47,301
48,57
48,119
48,320
48,53
48,80
48,126
48,130
48,322
48,299
48,88
48,54
48,73
48,203
48,180
48,330
48,332
48,271
48,199
48,302
49,255
49,192
49,241
50,277
50,314
50,148
50,113
50,146
50,203
50,119
50,331
50,334
50,109
51,84
51,237
51,83
52,192
53,322
53,346
53,299
53,196
53,94
53,260
53,266
53,254
53,248
53,242
53,204
53,191
53,54
53,317
53,332
53,330
53,213
53,101
53,249
53,130
53,180
53,302
53,146
53,315
53,194
53,88
53,92
54,313
54,119
54,329
55,200
55,186
55,67
55,56
55,185
55,203
55,170
55,277
55,239
55,122
55,261
55,252
55,104
55,123
56,170
56,67
56,134
56,109
56,104
56,88
56,141
56,265
56,185
56,128
56,297
56,238
56,239
56,252
56,103
56,132
56,59
56,232
56,161
56,322
56,75
56,331
56,66
56,290
56,207
56,119
56,169
56,62
56,332
56,272
56,221
56,342
56,136
56,211
56,203
56,122
56,72
56,188
56,199
56,82
56,334
56,298
56,60
56,212
56,341
56,222
56,313
56,277
56,231
56,142
56,304
56,315
56,118
56,276
56,200
56,291
56,186
56,303
56,323
56,325
56,285
56,63
56,172
56,223
56,98
56,213
56,261
56,113
56,271
57,242
57,92
57,213
57,249
57,302
57,80
57,277
57,184
57,204
57,108
57,346
57,320
58,269
58,107
58,171
59,342
59,203
59,271
59,250
59,239
59,268
59,186
59,252
59,261
59,325
59,98
59,82
59,238
59,211
59,172
59,118
60,285
60,322
60,313
60,291
60,239
60,158
61,193
62,133
62,236
62,239
62,200
62,161
62,323
62,276
62,67
62,142
62,186
62,322
62,170
62,223
62,141
62,199
62,341
62,122
62,318
62,130
62,98
62,261
62,224
62,96
63,313
63,261
63,342
63,271
64,217
64,171
64,150
64,119
64,189
64,100
65,82
65,314
65,261
65,203
65,252
65,118
65,297
65,339
66,142
66,113
66,134
66,67
66,239
66,252
66,304
66,122
66,308
66,334
67,141
67,345
67,212
67,342
67,69
67,142
67,196
67,297
67,109
67,104
67,332
67,136
67,203
67,123
67,290
67,188
67,119
67,75
67,186
67,200
67,248
67,272
67,265
67,156
67,113
67,323
67,252
67,224
67,325
67,239
67,271
67,134
67,280
67,128
67,213
67,344
67,277
67,72
67,304
67,322
67,79
67,303
67,261
67,185
67,313
67,158
67,170
67,199
67,223
67,82
67,169
67,236
67,308
67,324
67,285
67,334
67,315
67,118
67,98
67,161
67,122
68,177
68,175
68,225
68,227
68,99
68,143
68,263
68,296
69,236
69,304
69,105
69,121
70,230
71,307
71,230
72,141
72,252
72,165
72,291
72,200
72,113
72,232
72,272
72,172
72,298
72,212
72,199
72,132
72,329
72,239
72,271
73,299
73,126
73,88
73,331
73,130
75,200
75,274
75,304
75,322
75,323
75,188
75,272
75,170
75,85
75,258
76,270
77,332
77,117
77,294
77,231
78,273
78,218
78,275
78,328
78,306
78,181
78,195
79,271
79,188
79,252
79,200
79,119
79,272
79,185
80,187
80,330
80,320
80,315
80,101
80,266
80,180
80,194
80,94
80,300
80,242
80,92
80,88
80,204
80,299
80,346
80,249
80,213
80,173
81,286
81,269
82,271
82,169
82,231
82,211
82,238
82,203
82,331
82,158
82,118
82,84
82,148
82,252
82,119
82,314
82,170
82,199
82,261
82,121
82,172
82,268
82,313
82,123
82,98
82,325
82,222
82,318
83,84
83,237
84,236
84,224
84,237
84,265
84,304
84,276
84,313
85,176
85,323
85,156
85,188
85,322
85,271
85,170
85,274
85,258
85,272
86,225
86,278
86,175
86,227
86,177
87,136
87,161
87,213
87,315
87,339
87,246
87,308
87,291
87,322
88,186
88,126
88,178
88,236
88,164
88,106
88,130
88,322
88,303
88,336
88,242
89,319
89,327
89,95
89,219
89,147
90,179
91,193
91,264
91,110
91,245
91,259
91,201
92,346
92,242
92,194
92,180
92,187
92,204
92,94
92,299
92,196
92,330
92,266
92,254
92,249
92,101
92,302
93,167
93,310
93,337
93,137
93,111
94,300
94,330
94,302
94,204
94,346
94,299
94,320
94,315
94,254
94,180
94,101
94,187
94,249
94,266
94,242
94,194
95,327
95,319
95,147
96,323
96,133
96,274
96,190
96,213
96,224
96,314
97,230
97,182
98,200
98,332
98,271
98,265
98,172
98,211
98,223
98,331
98,285
98,199
98,280
98,148
98,325
98,203
98,104
98,122
98,123
98,113
98,342
98,276
98,261
98,313
98,315
98,128
98,272
98,304
98,277
98,141
98,103
98,252
98,170
98,186
98,119
98,118
98,258
98,291
98,109
98,238
98,239
99,296
99,131
99,175
99,102
99,278
99,263
99,225
99,177
99,227
99,143
100,150
100,323
100,189
100,217
100,269
100,163
100,119
101,299
101,254
101,187
101,194
101,346
101,266
101,302
101,330
101,204
101,242
101,249
101,317
101,180
102,296
102,227
102,263
102,175
103,285
103,271
103,339
103,323
103,169
103,185
103,252
103,136
103,211
103,172
103,200
104,332
104,325
104,303
104,322
104,113
104,128
104,318
104,188
104,295
104,123
104,344
104,186
104,200
104,142
104,169
104,203
104,122
104,109
104,252
104,271
104,212
104,277
104,239
105,277
105,272
105,236
105,280
105,257
105,315
105,148
105,119
106,169
106,329
106,231
106,238
106,332
107,171
108,197
108,284
108,281
108,272
108,251
108,127
108,320
108,184
108,159
109,118
109,325
109,119
109,200
109,186
109,331
109,252
109,303
109,324
109,148
109,239
109,304
109,158
109,322
109,142
109,203
109,229
109,332
109,285
109,169
109,295
109,271
109,314
109,122
109,277
109,297
109,323
110,264
110,259
111,343
111,279
111,337
111,137
111,312
111,310
111,214
111,326
112,174
113,261
113,142
113,252
113,334
113,132
113,342
113,119
113,148
113,271
113,199
113,200
113,313
113,165
113,325
113,172
113,158
113,277
113,239
113,203
113,304
113,121
113,169
113,188
113,291
113,134
113,122
113,285
113,186
115,343
115,137
115,149
115,312
115,226
115,140
115,262
115,116
115,220
115,326
115,214
115,192
115,144
116,149
116,326
116,312
116,214
116,140
116,226
116,144
116,343
116,162
117,231
117,285
117,280
118,325
118,134
118,199
118,261
118,283
118,239
118,161
118,324
118,268
118,211
118,331
118,200
118,322
118,222
118,172
118,342
118,203
118,313
118,277
118,304
118,252
118,271
118,265
118,238
119,323
119,188
119,339
119,170
119,171
119,342
119,199
119,285
119,332
119,329
119,252
119,318
119,185
119,313
119,148
119,217
119,176
119,122
119,271
119,125
119,239
119,208
119,269
119,324
119,280
119,128
119,325
119,248
119,132
119,189
119,150
119,331
119,163
119,229
119,203
119,277
119,297
119,146
119,261
119,200
120,247
120,277
120,136
121,165
121,280
121,206
121,315
121,236
121,169
122,285
122,322
122,345
122,323
122,200
122,248
122,141
122,274
122,276
122,284
122,224
122,142
122,128
122,239
122,280
122,123
122,136
122,169
122,156
122,203
122,261
122,303
122,304
122,213
122,252
122,332
122,272
122,236
122,170
122,325
122,342
122,161
122,344
122,235
122,188
122,271
122,186
122,277
122,176
122,297
122,315
122,251
122,232
122,281
123,200
123,342
123,334
123,186
123,261
123,252
123,318
123,239
123,142
124,170
124,157
125,136
125,169
126,260
126,322
127,135
127,197
127,284
127,159
127,320
127,281
127,346
127,251
127,139
127,309
127,272
127,184
128,176
128,150
128,265
128,322
128,313
128,170
128,211
128,271
128,199
128,315
128,186
128,252
128,213
128,248
128,169
128,334
128,172
128,223
128,203
129,168
129,339
129,347
129,291
130,329
130,300
130,322
130,204
130,257
130,346
130,191
130,213
130,277
131,143
131,177
131,227
131,278
131,225
132,134
132,317
132,334
132,158
132,303
132,315
132,277
132,311
132,242
133,188
133,271
133,141
133,315
133,236
133,232
133,276
133,183
133,224
133,280
133,322
134,252
134,199
134,142
134,304
134,203
134,238
134,334
134,277
134,248
135,309
135,281
135,197
135,184
135,251
135,284
135,320
136,339
136,169
136,285
136,156
136,322
136,324
136,304
136,308
136,315
136,146
136,213
136,246
137,140
137,312
137,167
137,289
137,310
137,214
137,243
137,337
137,326
139,197
139,159
139,320
139,281
139,184
139,251
139,284
140,326
140,214
140,312
140,144
141,239
141,224
141,172
141,323
141,280
141,257
141,258
141,291
141,199
141,271
141,304
141,276
141,236
141,272
142,170
142,236
142,161
142,308
142,345
142,323
142,322
142,158
142,271
142,277
142,285
142,303
142,280
142,334
142,186
142,169
142,297
142,188
142,252
142,332
142,203
142,315
142,200
142,239
143,177
143,175
143,278
143,227
143,225
143,321
144,226
144,326
144,343
144,151
144,149
144,312
145,179
146,285
146,313
146,339
146,148
146,317
147,319
147,219
148,229
148,339
148,272
148,176
148,224
148,261
148,271
148,185
149,343
149,326
149,162
149,312
149,226
149,333
150,171
150,163
150,329
150,324
150,189
150,217
151,310
151,312
152,181
152,275
152,339
153,280
154,219
155,157
156,295
156,188
156,272
156,258
156,235
158,317
158,304
158,315
158,332
158,232
158,339
158,242
158,322
158,291
158,325
158,168
158,248
159,184
159,345
159,272
159,284
159,281
159,172
159,277
159,320
159,197
160,260
161,308
161,339
161,277
161,203
161,325
161,252
161,304
161,322
161,258
161,271
161,213
161,199
161,314
162,343
162,326
162,312
162,333
163,173
163,249
164,285
165,188
165,334
165,342
165,169
165,200
166,202
166,198
166,173
167,243
167,310
167,337
168,339
168,304
168,347
168,291
168,277
169,271
169,185
169,236
169,257
169,248
169,334
169,318
169,315
169,239
169,291
169,332
169,277
169,252
169,280
169,322
170,176
170,223
170,274
170,290
170,304
170,285
170,200
170,250
170,188
170,315
170,342
170,268
170,203
170,186
170,260
170,277
170,271
170,313
170,332
170,185
170,322
170,239
170,323
170,341
170,334
170,211
170,252
171,189
171,217
172,239
172,342
172,308
172,232
172,313
172,331
172,277
172,304
172,238
172,252
172,271
172,211
172,223
172,199
172,325
172,212
172,261
172,231
172,265
172,329
172,332
172,203
172,298
172,268
173,202
174,293
175,278
175,263
175,321
175,177
175,277
175,296
175,225
175,227
176,290
176,239
176,271
176,188
177,227
177,278
177,225
178,231
178,186
178,213
178,345
178,206
178,322
178,303
178,329
178,272
180,249
180,194
180,187
180,242
180,299
180,196
180,266
180,204
180,254
180,346
180,302
181,195
181,218
181,275
181,273
181,328
181,306
182,253
184,284
184,346
184,329
184,320
184,281
184,309
184,272
184,197
184,251
185,271
185,297
185,344
185,290
185,315
185,274
185,322
185,272
185,280
185,285
185,200
185,188
186,236
186,213
186,341
186,272
186,199
186,223
186,345
186,277
186,325
186,203
186,285
186,200
186,221
186,252
186,239
186,322
186,188
186,323
186,222
186,331
186,303
186,271
187,254
187,302
187,249
187,299
187,346
187,266
187,194
187,242
188,271
188,285
188,274
188,200
188,304
188,315
188,280
188,323
188,208
188,291
188,297
188,239
188,342
188,258
188,341
188,277
188,334
188,290
188,252
188,322
188,224
188,223
188,272
189,217
190,229
192,205
193,259
194,254
194,242
194,299
194,196
194,346
194,266
194,302
194,204
194,249
195,306
195,275
195,218
195,328
195,273
196,249
196,204
196,266
196,346
196,330
196,285
196,254
197,251
197,320
197,272
197,284
197,329
197,281
197,309
199,211
199,304
199,222
199,265
199,212
199,261
199,314
199,203
199,313
199,315
199,238
199,200
199,325
199,239
199,223
199,291
199,324
199,252
199,271
199,322
199,232
199,342
199,298
199,231
199,288
200,277
200,285
200,232
200,224
200,323
200,203
200,252
200,276
200,297
200,325
200,248
200,332
200,271
200,280
200,223
200,304
200,239
200,324
200,334
200,274
200,236
200,322
201,259
202,329
203,332
203,270
203,223
203,313
203,271
203,265
203,272
203,322
203,211
203,297
203,239
203,331
203,338
203,304
203,238
203,315
203,268
203,308
203,325
203,261
203,285
203,342
203,334
203,341
203,324
203,277
204,213
204,346
204,242
204,249
204,266
204,330
204,329
204,254
204,302
204,277
206,260
207,322
208,285
208,332
208,291
208,277
211,325
211,239
211,331
211,272
211,342
211,222
211,238
211,261
211,285
211,315
211,271
211,223
211,304
211,313
211,268
211,265
212,304
212,344
212,232
212,239
212,295
212,252
212,271
212,298
213,249
213,340
213,285
213,315
213,291
213,246
213,345
213,272
213,324
213,224
213,277
213,308
213,332
213,236
213,231
213,322
213,239
213,242
213,303
214,326
214,289
214,333
214,312
214,230
214,343
216,243
217,324
218,275
218,328
218,273
218,306
219,319
220,262
220,312
221,303
221,285
221,322
222,238
222,313
222,325
222,240
223,239
223,261
223,271
223,265
223,342
223,325
223,315
223,246
223,252
223,313
224,261
224,232
224,291
224,304
224,332
224,276
224,236
224,322
224,271
224,315
224,324
225,227
225,278
226,343
226,312
226,326
226,333
227,296
227,263
227,278
228,283
229,334
230,307
230,253
231,315
231,232
231,280
231,332
231,291
231,329
231,239
232,285
232,271
232,298
232,239
232,276
232,291
232,322
232,280
233,256
234,239
236,252
236,280
236,257
236,297
236,303
236,276
236,272
236,271
236,304
236,314
236,315
236,318
236,322
236,248
238,265
238,239
238,342
238,324
238,261
238,325
238,271
238,313
238,252
239,344
239,252
239,276
239,295
239,323
239,325
239,313
239,322
239,265
239,261
239,280
239,304
239,271
239,277
239,338
239,272
239,303
239,285
242,330
242,266
242,249
242,322
242,254
242,299
242,302
242,346
243,312
243,337
243,310
244,282
245,259
246,285
246,339
246,315
246,322
246,308
246,340
246,304
248,332
248,277
248,252
248,323
248,311
248,291
248,265
249,304
249,266
249,302
249,315
249,254
249,330
249,299
249,346
250,252
250,322
251,281
251,284
251,320
251,309
252,332
252,334
252,291
252,271
252,338
252,325
252,280
252,322
252,265
252,315
252,297
252,313
252,324
252,277
252,308
252,272
252,285
252,304
252,345
252,261
252,342
254,302
254,330
254,266
254,299
254,346
257,258
257,344
257,315
257,280
257,304
257,272
257,322
257,295
258,291
258,323
258,272
258,295
259,264
260,322
260,339
261,271
261,325
261,268
261,318
261,313
261,297
261,314
261,342
261,345
261,285
261,265
262,312
263,296
265,313
265,311
265,298
265,325
265,331
265,342
265,271
266,302
266,330
266,346
268,325
268,271
269,329
271,304
271,277
271,285
271,332
271,276
271,322
271,331
271,272
271,298
271,313
271,297
271,325
271,315
271,342
271,280
271,323
271,314
271,290
271,291
271,318
272,280
272,346
272,329
272,304
272,291
272,285
272,297
272,277
272,320
272,281
273,275
273,328
273,306
274,341
274,323
275,328
275,306
276,322
277,308
277,324
277,332
277,325
277,285
277,334
277,342
277,291
277,339
277,294
277,280
277,311
277,304
277,315
277,322
277,323
277,290
280,291
280,332
280,304
280,290
280,297
280,315
280,322
280,329
280,323
281,284
281,309
281,320
284,329
284,320
284,309
285,323
285,315
285,313
285,345
285,303
285,304
285,342
285,322
285,332
288,315
290,322
290,323
290,342
291,329
291,332
291,315
291,339
297,322
297,323
297,324
299,346
299,330
299,300
299,302
300,346
300,320
301,324
302,330
302,315
302,346
303,315
303,322
303,345
304,325
304,322
304,324
304,308
304,334
304,341
304,332
304,347
304,315
305,312
306,328
308,338
308,322
308,323
308,329
308,334
309,320
310,337
311,325
311,344
312,326
312,343
313,315
313,342
313,339
313,314
313,325
314,342
315,345
315,322
315,323
315,324
315,329
315,339
318,334
319,327
320,346
320,329
322,323
322,341
322,329
322,339
322,345
322,342
323,341
323,332
324,329
324,331
324,332
324,340
325,342
326,343
329,332
330,346
331,332
333,343
334,339
339,340
339,347
