474167,527475
475183,527235
475183,528700
475183,529964
47625,212779
47625,475405
47625,60136
47625,9546
47625,chakrabarti02accelerated
47625,ghani01combining
47625,glover02using
47625,joachims99transductive
47625,nigam01using
47625,peng01automatic
47625,sarkar01applying
47625,craven98learning
476601,agichtein01learning
476601,brin98anatomy
476601,glover01improving
476601,kwok01scaling
476601,lawrence98context
476601,llc00deep
476601,raghavan01crawling
476601,wu01towards
478335,rao95bdi
478775,66208
478775,brin98anatomy
478775,dwork01rank
4799,154973
4799,484682
4799,christina99detecting
4799,helmer01automated
4799,ragsdale00adaptation
48055,454034
48055,callan99automatic
48055,fiebig97raw
48055,green01sdlip
48055,kim00heterogeneous
48055,lam01overview
48055,lawrence00context
48055,liu98statistical
48055,vogt00how
48055,yu99finding
48055,yu99methodology
484682,carver00methodology
484682,helmer01automated
484682,jansen00mobile
484682,neumann99experience
484682,warshaw98monitoring
485557,rao95bdi
485557,wendler98cbr
487698,rao95bdi
488116,eriksson98sics
488116,oliveira00agents
488116,parsons98agents
488525,brin98what
488525,dean99finding
490051,burkhard99bdi
490051,kitano97robocup
490051,rao95bdi
491166,hindriks00architecture
49194,moreno96limited
49194,moreno97dynamic
49194,moreno97how
492009,56124
492009,boley99document
492009,callan99automatic
492009,chen00websail
492009,resnik99mining
493671,minar99hive
493991,brewington99mobile
493991,wilson01framework
497508,johns01how
497508,silverman01more
498960,cabri00mars
499374,helmer01software
499374,jansen00mobile
500641,brin98anatomy
500641,graef00construction
50068,brass98semantics
50068,brass99computation
50068,wang00argumentationbased
50068,przymusinski98autoepistemic
501178,537176
501178,brazier01automated
501178,brazier02agent
501178,brazier99compositional
501178,gray01dagents
501178,karnik99security
501178,rao95bdi
501178,tripathi99mobile
501178,turner00improving
50141,531549
50141,64765
50141,kitano97robocup
50337,jonker99multiagent
50337,vanschooten99report
503542,kohrs99improving
504568,dimitrova02web
504568,finn02genre
506507,devedzic01knowledge
507954,deloach99multiagent
507954,kinny96methodology
508147,ben-ameur02multiitem
508147,jennings00autonomous
508859,6729
508859,kumar00adaptive
509024,kinny96methodology
509713,brin98anatomy
509713,chakrabarti98automatic
509713,weiss98learning
509763,8922
509763,brown98utility
509763,brown99active
509763,chen98webmate
509763,santos99dynamic
510100,karnik99security
510100,roth01programming
510434,konda01actorcritic
511540,87928
511540,kurki99agents
51542,lutz99complexity
51542,haarslev99description
51542,horrocks98using
51607,453602
51607,454124
51607,boyapati00towards
51607,caropreso00statistical
51607,iyer00boosting
51607,macskassy01intelligent
51607,marquez00machine
51607,ultis01adaboost
51607,zhang01maximum
517801,brin98anatomy
517801,kubiatowicz00oceanstore
520300,hu01overview
520488,brin98anatomy
524726,tan01predictive
524920,levene01web
524967,lawrence00context
525119,kagal01highly
525666,iglesias99survey
525666,wooldridge99methodology
526346,minar99hive
527235,90507
527235,aha98feature
527452,huget02model
527475,bush01styx
527475,david01agentbased
527475,huget02application
527475,huget02model
527578,brin98anatomy
527578,kubiatowicz00oceanstore
528700,90507
528700,aha98feature
528932,88449
528932,brin98anatomy
528932,cacheda01superimposing
529556,bharat98improved
529556,brin98anatomy
529556,glover00web
529793,202938
529793,440927
529793,denoue00annotation
529793,handschuh02authoring
529793,martin99embedding
529964,90507
529964,aha98feature
529980,wood00overview
530815,hirai99webbase
531549,devaney98needles
531549,jennings95controlling
531549,kumar00adaptive
531549,lesh99using
531713,brazier02agent
531713,gray01dagents
531713,hu00mobile
531713,karnik99security
531713,overeinder02multiagent
531713,tripathi99mobile
531754,busetta99jack
531754,iglesias99survey
531754,kinny96methodology
531861,picco99lime
531861,rao95bdi
531861,wood00overview
53191,hsu02genetic
532128,bharat98improved
532128,brin98anatomy
532128,chakrabarti98automatic
532128,dean99finding
532128,flake00efficient
532128,terveen98evaluating
532140,luck01conceptual
532140,zini01caselp
532291,bardram97plans
532291,papadopoulos00models
532537,panzarasa01organisation
532537,turner00improving
532537,zambonelli01organisational
534078,brin98anatomy
534078,kubiatowicz00oceanstore
535112,bredin99economic
535300,labrou99agent
535484,aggarwal01intelligent
535484,bharat98improved
535484,bollacker98citeseer
535484,chakrabarti02accelerated
535484,dom99mining
535484,kobayashi00information
535484,kobayashi99information
535484,lawrence98searching
535484,menczer01evaluating
535484,rennie01improving
535887,87014
536016,bharat98improved
536016,brin98anatomy
536016,chakrabarti98automatic
536016,dean99finding
536016,flake00efficient
536016,terveen98evaluating
537134,brin98anatomy
537176,karnik99security
537581,chen98webmate
539286,friedman99learning
539286,glover02using
540018,vanschooten01structuring
540380,bharat98improved
540380,brin98anatomy
540380,chakrabarti98automatic
540380,dean99finding
540380,flake00efficient
540380,terveen98evaluating
540501,87014
540845,dwork01rank
54866,finn01fact
54866,kosala00web
54866,oyama01keyword
54866,6411
54866,bollacker98citeseer
54866,craven98learning
54866,nigam99text
54866,seymore99learning
55740,ambite00flexible
55740,bauer99trias
55740,camacho00multiagent
55740,camacho00travelplan
55740,camacho01mapweb
55740,ghani00data
55740,kushmerick00wrapper
55740,muslea01hierarchical
55740,muslea99hierarchical
55740,oyama00cooperative
55740,pynadath99toward
55740,7436
55740,cohen98integration
55934,luo02hybrid
55934,parsons98argumentation
56124,dhillon01coclustering
56124,dhillon01concept
56124,ghani01using
56124,karypis00concept
56124,shankar00weight
56231,9546
56231,kushmerick00wrapper
56231,marquez00machine
56231,soderland01building
56231,soderland99learning
56231,thompson99active
60136,nigam99text
60765,ganti98clustering
60765,kobayashi00information
61706,scheuermann98data
62931,sadri99computational
63694,labrou01standardizing
63694,decker95coordination
63694,decker95environment
63694,horling99diagnosis
63694,jennings95controlling
63694,jensen99learning
6411,7537
6411,alvarez00web
6411,dlrg02background
6411,popescul00automatic
6411,seymore99learning
6411,craven98learning
6411,nigam99text
6439,cassell01more
6439,cassell02mack
64765,marsella99being
64765,stone98layered
65714,454034
65714,craswell00server
65714,hu01overview
65714,lawrence00context
65714,wang00concept
65714,wu01towards
65714,yu99methodology
65816,collier99genia
65816,friedman01multivariate
65816,gotoh00language
65816,gotoh00topicbased
65816,karypis00concept
65816,popescul00automatic
65816,shankar00weight
65816,slonim00document
65816,slonim01power
65816,craven98learning
66053,vitek99secure
66208,35592
66208,459233
66208,526689
66208,alvarez00web
66208,chen00features
66208,iyer00boosting
66208,popescul01probabilistic
6729,306088
6729,bertelsen99augmenting
6729,mackay98augmented
6729,mertz00pushing
6729,mertz98conception
67522,artale00expressivity
67522,bennett00combinations
67522,sturm00tableau
71059,cabri01engineering
71059,gray01dagents
71059,roth01scalable
71059,cabri98reactive
71059,picco99lime
71076,iglesias99survey
7436,ambite00flexible
74980,cardie99integrating
74980,marquez00machine
74980,cardie93using
7537,538247
7537,bergmark02focused
7537,chen00websail
7537,lawrence00context
7537,shkapenyuk01design
7537,craven98learning
7980,flach99firstorder
7980,flach98strongly
8263,kotagiri01transaction
8263,labrou99interoperability
8263,bailey95active
8263,rao94meansend
83259,sturm00tableau
83259,horrocks98using
85838,marquez00machine
87014,nodine99active
87014,nodine98overview
87928,amitay00incommonsense
87928,bailey01engineering
87928,bergmark02focused
87928,chen00websail
87928,cohn01missing
87928,craswell01effective
87928,davison99discoweb
87928,dhillon01coclustering
87928,dlrg02background
87928,guillaume02web
87928,ianni01intelligent
87928,jeh02simrank
87928,kosala00web
87928,kuo00web
87928,lam01overview
87928,levene01web
87928,menczer02topicdriven
87928,rocha00biologically
87928,terveen98evaluating
87928,terveen99constructing
8922,brown98utility
8922,brown99active
8922,joseph01why
8922,nguyen00active
89384,groh99automated
90507,cunningham01developing
90507,esteban01using
90507,he00comparative
90507,itskevitch01automatic
90507,marquez00machine
90507,nahm02text
90507,schohn00less
9105,karypis00concept
9105,zhao02criterion
9105,chen98webmate
9546,444471
9546,diao00toward
9546,finn01fact
9546,middleton02exploiting
9546,oyama01keyword
9546,pal02web
95810,mudgal00bilateral
95810,zunino01representing
abberley99thisl,couvreur99speaker
abberley99thisl,johnson99cambridge
abowd00charting,cabri01engineering
acharya98active,22903
aggarwal01intelligent,chakrabarti02accelerated
aggarwal01intelligent,menczer02topicdriven
aggarwal01intelligent,pant02exploration
aggarwal01intelligent,srinivasan02web
aggarwal01intelligent,bharat98improved
aggarwal01intelligent,chakrabarti98automatic
agichtein01learning,radev02probabilistic
agichtein01learning,brin98anatomy
agichtein01learning,lawrence98context
agrawal00athena,itskevitch01automatic
aha98feature,cardie93using
aha98feature,cardie97improving
aha98feature,howe97examining
aiello01ontological,horrocks98using
aiken98abc,rao95bdi
alferes98dynamic,sadri99computational
alferes98dynamic,sakama99updating
alvarez00web,dom99mining
alvarez00web,glover99architecture
alvarez00web,lawrence98searching
ambite00flexible,ambite01fast
ambite00flexible,ambite01simplifying
ambite00flexible,urhan98costbased
ambroszkiewicz97model,ambroszkiewicz99agent
ambroszkiewicz98cooperation,ambroszkiewicz99agent
ambroszkiewicz98cooperation,jennings95controlling
ambroszkiewicz98cooperation,kitano97robocup
ambroszkiewicz98cooperation,rao97unified
ambroszkiewicz98team,ambroszkiewicz99agent
ambroszkiewicz98team,jennings95controlling
ambroszkiewicz98team,kitano97robocup
amin99agentoriented,huget02desiderata
amin99agentoriented,busetta99jack
amitay00incommonsense,brin98anatomy
amitay98using,davison00topical
amitay98using,haveliwala02evaluating
amitay98using,brin98anatomy
andersson99intelligent,nwana99perspective
appiani00multiagent,zini01caselp
appiani00multiagent,marini00specification
appiani00multiagent,martelli99logic
appiani00multiagent,martelli99specification
ardissono01tailoring,pohl99machine
arimura01efficient,kushmerick00wrapper
arisha99impact,dix00impact
arisha99impact,dix00multi
arisha99impact,dix01metaagent
artale00expressivity,artale01temporal
artale00expressivity,calvanese99unifying
artale00expressivity,hodkinson99decidable
artale00expressivity,jarke00concept
artale01reasoning,artale01temporal
artale01reasoning,calvanese99unifying
artale01reasoning,hodkinson99decidable
artale01reasoning,jarke00concept
artale01reasoning,sturm00tableau
artale01temporal,bennett00combinations
artale01temporal,haarslev99description
artale01temporal,hodkinson99decidable
artale01temporal,sturm00tableau
artale01temporal,calvanese99unifying
artale01temporal,jarke00concept
artale02temporal,calvanese99unifying
artale02temporal,hodkinson99decidable
artale02temporal,jarke00concept
artale02temporal,sturm00tableau
asada00overview,hsu02genetic
asada00overview,kitano97robocup
asada00overview,veloso98playing
asada98robocup,kitano97robocup
asada98robocup,picault00robots
asada98robocup,veloso98playing
asada98robocup,stone98layered
ashri00paradigma,kinny96methodology
attardi99theseus,375693
attardi99theseus,haveliwala02evaluating
attardi99theseus,chakrabarti98automatic
attardi99theseus,page98pagerank
aylett00applying,luck01conceptual
baek01cost,brewington99mobile
baek01cost,moizumi98mobile
bailey01engineering,brin98anatomy
bailey01engineering,hawking01measuring
bailey95active,kotagiri01transaction
baker98distributional,collier99genia
baker98distributional,friedman01multivariate
baker98distributional,gotoh00language
baker98distributional,gotoh00topicbased
baker98distributional,karypis00concept
baker98distributional,popescul00automatic
baker98distributional,shankar00weight
baker98distributional,slonim00document
baker98distributional,slonim01power
baker98distributional,craven98learning
balch94communication,han99automated
balch94communication,michaud99managing
balch94communication,parker00current
balch94communication,scassellati99knowing
baldoni00intentionguided,dinverno97formal
baral00reasoning,91978
baral00reasoning,sadri99computational
baral00reasoning,dantsin99complexity
baral00reasoning,wang00nonmonotonic
basu01evaluating,nahm02text
bates98using,liebig99event
bates98using,saif01communication
bauer99trias,bauer00programming
bazzan99moral,rizzo97personalitydriven
bellavista01how,czajkowski98jres
ben-ameur02multiitem,lomuscio00classification
benerecetti97model,hustadt00verification
benerecetti97model,wooldridge02model
benerecetti97model,jennings95controlling
benerecetti97model,rao95formal
benitez98using,360736
benitez98using,glover99architecture
benitez98using,glover99recommending
benitez98using,hu01overview
bennett00combinations,dixon00resolutionbased
bennett00combinations,horrocks98using
bennett00combinations,hustadt00normal
bennett00combinations,wooldridge98tableaubased
bergamaschi01mobile,benetti01sidesigner
bergamaschi01mobile,bergamaschi99semantic
bergamaschi01mobile,cabri00mars
bergamaschi98intelligent,bergamaschi98semantic
bergamaschi98intelligent,bergamaschi99intelligent
bergamaschi98intelligent,bergamaschi99semantic
bergamaschi99intelligent,cal01accessing
bergamaschi99intelligent,bergamaschi99semantic
bergamaschi99semantic,254597
bergamaschi99semantic,455692
bergamaschi99semantic,benetti01sidesigner
bergamaschi99semantic,beneventano00information
bergamaschi99semantic,bernstein00panel
bergamaschi99semantic,bernstein00vision
bergamaschi99semantic,gelati01agents
bergamaschi99semantic,roddick00beyond
bergmark02collection,bergmark02focused
bergmark02collection,bharat98improved
bergmark02collection,brin98anatomy
bergmark02collection,chakrabarti98automatic
bergmark02collection,dean99finding
bergmark02collection,menczer99adaptive
bergmark02collection,najork01breadthfirst
bergmark02collection,witten01power
bergmark02collection,witten99greenstone
bergmark02collection,zamir98web
bergmark02focused,brin98anatomy
bergmark02focused,menczer01evaluating
bergmark02focused,menczer99adaptive
bergmark02focused,najork01highperformance
bergo01text,shankar00weight
bertelsen99augmenting,bertelsen99dynamics
bettini01klava,bettini01xklaim
bettini01klava,cabri98reactive
bettini01klava,picco99lime
bettini99symbolic,wijsen99stringbased
bhalotia02keyword,brin98anatomy
bhalotia02keyword,munroe00bbq
bharat98improved,bharat99comparison
bharat98improved,brandes01visual
bharat98improved,cohn01missing
bharat98improved,craswell01effective
bharat98improved,davison00topical
bharat98improved,davison99discoweb
bharat98improved,dean99finding
bharat98improved,dlrg02background
bharat98improved,dom99mining
bharat98improved,dwork01rank
bharat98improved,efe00shape
bharat98improved,flake02selforganization
bharat98improved,kosala00web
bharat98improved,lawrence00context
bharat98improved,lawrence99text
bharat98improved,leung01towards
bharat98improved,menczer01evaluating
bharat98improved,menczer02topicdriven
bharat98improved,ng01stable
bharat98improved,pant02exploration
bharat98improved,srinivasan02target
bharat98improved,srinivasan02web
bharat98improved,sun01world
bharat98improved,chakrabarti98automatic
bharat99comparison,502499
bharat99comparison,chakrabarti98automatic
bharat99comparison,page98pagerank
bharat99comparison,zamir98web
bieman01finding,lawrence98searching
bieman01finding,lawrence99searching
bilgic97risk,decker95environment
bilgic97system,decker95environment
binder01design,joseph01why
binder01design,czajkowski98jres
bjrk00powerview,537127
black98probabilistic,sherrah00fusion
boley99document,dhillon01coclustering
boley99document,dhillon01concept
boley99document,karypis00concept
boley99document,shankar00weight
boley99document,zhao02criterion
bollacker98citeseer,526525
bollacker98citeseer,bollacker99system
bollacker98citeseer,chen00features
bollacker98citeseer,chen00websail
bollacker98citeseer,middleton01capturing
bollacker98citeseer,middleton02exploiting
bollacker99system,chen00features
bollacker99system,chen00websail
bollacker99system,moukas96amalthaea
bolotov99clausal,dixon00resolutionbased
bolotov99clausal,hustadt00verification
bonchi01data,kosala00web
bonchi01web,43488
bonchi01web,kosala00web
bonchi01web,zaiane98discovering
boncz98flattening,369039
boncz98flattening,blok00top
boncz98flattening,florescu99performance
boncz98flattening,vanzwol99searching
bozzano99logic,kowalski98from
bozzano99logic,wagner97artificial
bradley98mathematical,fayyad98initialization
bradshaw97introduction,helmer01automated
bradshaw97introduction,helmer01software
bradshaw97introduction,kurki99agents
bradshaw97introduction,lisetti00automatic
brandes01visual,brin98anatomy
brandes01visual,brin98what
brandes01visual,chakrabarti98automatic
brass99computation,brass99equivalence
brass99computation,dix01metaagent
brass99computation,przymusinski98autoepistemic
brass99equivalence,dix01metaagent
brass99equivalence,przymusinski98autoepistemic
brazier01automated,brazier02agent
brazier02agent,gray01dagents
brazier02agent,tripathi99mobile
brazier99compositional,castelfranchi99deliberate
brazier99compositional,jonker01temporal
brazier99compositional,jonker99multiagent
bredin99economic,gomoluch01information
bredin99economic,kotz99mobile
brewington99mobile,corradi01policy
brewington99mobile,gomoluch01information
brewington99mobile,gray01dagents
brewington99mobile,jain00comparison
brewington99mobile,uhrmacher00modeling
brewington99mobile,wilson01framework
brewington99mobile,moizumi98mobile
brin98anatomy,brin98what
brin98anatomy,buyukkokten99exploiting
brin98anatomy,chen00features
brin98anatomy,chen00websail
brin98anatomy,cho00synchronizing
brin98anatomy,clarke01exploiting
